lat,lon,pi,zwd,n_stations
-15.000000,30.000000,0.163264,91.041851,5.000000
-15.000000,35.000000,0.162998,77.927961,5.000000
-15.000000,40.000000,0.165197,81.855453,5.000000
-15.000000,45.000000,0.165098,81.855453,5.000000
-15.000000,50.000000,0.164691,84.964624,5.000000
-15.000000,55.000000,0.164345,100.868125,5.000000
-15.000000,60.000000,0.162864,113.765199,5.000000
-15.000000,65.000000,0.165236,131.549665,5.000000
-15.000000,70.000000,0.166201,155.423637,5.000000
-15.000000,75.000000,0.165719,180.436120,5.000000
-15.000000,80.000000,0.165567,181.997577,5.000000
-15.000000,85.000000,0.165567,177.979806,5.000000
-15.000000,90.000000,0.165353,155.735100,5.000000
-15.000000,95.000000,0.164856,155.735100,5.000000
-15.000000,100.000000,0.164844,155.735100,5.000000
-15.000000,105.000000,0.164999,136.277958,5.000000
-15.000000,110.000000,0.164533,136.277958,5.000000
-15.000000,115.000000,0.164844,149.189547,5.000000
-15.000000,120.000000,0.164990,136.885518,5.000000
-15.000000,125.000000,0.164883,130.081363,5.000000
-15.000000,130.000000,0.164821,127.845055,5.000000
-15.000000,135.000000,0.164793,126.219352,5.000000
-15.000000,140.000000,0.164501,135.761814,5.000000
-15.000000,145.000000,0.163796,111.382091,5.000000
-15.000000,150.000000,0.163578,111.382091,5.000000
-15.000000,155.000000,0.163147,94.653659,5.000000
-15.000000,160.000000,0.161336,95.368156,5.000000
-15.000000,165.000000,0.161459,100.947015,5.000000
-15.000000,170.000000,0.162278,111.377762,5.000000
-15.000000,175.000000,0.161261,100.822559,5.000000
-10.000000,-180.000000,0.161393,120.365171,5.000000
-10.000000,-175.000000,0.161381,120.365171,5.000000
-10.000000,-170.000000,0.162264,110.648688,5.000000
-10.000000,-165.000000,0.162589,116.943097,5.000000
-10.000000,-160.000000,0.162521,122.903551,5.000000
-10.000000,-155.000000,0.163158,122.903551,5.000000
-10.000000,-150.000000,0.163070,113.770275,5.000000
-10.000000,-145.000000,0.162925,113.770275,5.000000
-10.000000,-140.000000,0.162916,113.770275,5.000000
-10.000000,-135.000000,0.162726,112.504517,5.000000
-10.000000,-130.000000,0.161748,100.834137,5.000000
-10.000000,-125.000000,0.163130,102.182806,5.000000
-10.000000,-120.000000,0.163121,102.182806,5.000000
-10.000000,-115.000000,0.162783,109.981953,5.000000
-10.000000,-110.000000,0.163623,136.385438,5.000000
-10.000000,-105.000000,0.163301,161.193123,5.000000
-10.000000,-100.000000,0.164327,167.048973,5.000000
-10.000000,-95.000000,0.163610,172.119309,5.000000
-10.000000,-90.000000,0.164427,194.839938,5.000000
-10.000000,-85.000000,0.164292,194.839938,5.000000
-10.000000,-80.000000,0.164294,194.839938,5.000000
-10.000000,-75.000000,0.164800,212.304379,5.000000
-10.000000,-70.000000,0.165266,209.028032,5.000000
-10.000000,-65.000000,0.164942,199.772006,5.000000
-10.000000,-60.000000,0.165110,185.469431,5.000000
-10.000000,-55.000000,0.165056,184.208778,5.000000
-10.000000,-50.000000,0.164820,170.255676,5.000000
-10.000000,-45.000000,0.164578,136.910840,5.000000
-10.000000,-40.000000,0.164325,124.300888,5.000000
-10.000000,-35.000000,0.164429,124.300888,5.000000
-10.000000,-30.000000,0.163718,129.107742,5.000000
-10.000000,-25.000000,0.164054,113.564616,5.000000
-10.000000,-20.000000,0.164149,115.476170,5.000000
-10.000000,-15.000000,0.164177,115.476170,5.000000
-10.000000,-10.000000,0.164196,115.476170,5.000000
-10.000000,-5.000000,0.163769,107.915639,5.000000
-10.000000,0.000000,0.162345,90.026069,5.000000
-10.000000,5.000000,0.163024,90.026069,5.000000
-10.000000,10.000000,0.163044,90.026069,5.000000
-10.000000,15.000000,0.163048,90.026069,5.000000
-10.000000,20.000000,0.163541,90.026069,5.000000
-10.000000,25.000000,0.163584,91.041851,5.000000
-10.000000,30.000000,0.163568,77.927961,5.000000
-10.000000,35.000000,0.165210,81.855453,5.000000
-10.000000,40.000000,0.165227,81.855453,5.000000
-10.000000,45.000000,0.165054,81.855453,5.000000
-10.000000,50.000000,0.164342,84.964624,5.000000
-10.000000,55.000000,0.165843,118.652590,5.000000
-10.000000,60.000000,0.165395,118.652590,5.000000
-10.000000,65.000000,0.165383,155.423637,5.000000
-10.000000,70.000000,0.166207,155.423637,5.000000
-10.000000,75.000000,0.165716,176.629639,5.000000
-10.000000,80.000000,0.165565,181.997577,5.000000
-10.000000,85.000000,0.165806,181.997577,5.000000
-10.000000,90.000000,0.165551,177.979806,5.000000
-10.000000,95.000000,0.165538,177.979806,5.000000
-10.000000,100.000000,0.165520,177.979806,5.000000
-10.000000,105.000000,0.165040,155.735100,5.000000
-10.000000,110.000000,0.164503,147.082839,5.000000
-10.000000,115.000000,0.165268,167.093863,5.000000
-10.000000,120.000000,0.165321,159.412235,5.000000
-10.000000,125.000000,0.164992,157.666083,5.000000
-10.000000,130.000000,0.165250,178.604035,5.000000
-10.000000,135.000000,0.165254,178.604035,5.000000
-10.000000,140.000000,0.164475,155.694240,5.000000
-10.000000,145.000000,0.164625,149.956011,5.000000
-10.000000,150.000000,0.163972,140.599163,5.000000
-10.000000,155.000000,0.164674,132.968817,5.000000
-10.000000,160.000000,0.162535,116.240385,5.000000
-10.000000,165.000000,0.163666,128.353400,5.000000
-10.000000,170.000000,0.163751,136.469363,5.000000
-10.000000,175.000000,0.162413,130.920373,5.000000
-5.000000,-180.000000,0.164874,151.388907,5.000000
-5.000000,-175.000000,0.161188,124.674527,5.000000
-5.000000,-170.000000,0.162080,116.943097,5.000000
-5.000000,-165.000000,0.161830,116.943097,5.000000
-5.000000,-160.000000,0.161889,116.943097,5.000000
-5.000000,-155.000000,0.161702,113.770275,5.000000
-5.000000,-150.000000,0.162164,113.770275,5.000000
-5.000000,-145.000000,0.163472,113.770275,5.000000
-5.000000,-140.000000,0.163465,113.770275,5.000000
-5.000000,-135.000000,0.161333,100.834137,5.000000
-5.000000,-130.000000,0.163297,102.182806,5.000000
-5.000000,-125.000000,0.163145,102.182806,5.000000
-5.000000,-120.000000,0.164058,108.946682,5.000000
-5.000000,-115.000000,0.164427,108.946682,5.000000
-5.000000,-110.000000,0.164447,116.271166,5.000000
-5.000000,-105.000000,0.164493,151.614254,5.000000
-5.000000,-100.000000,0.164270,154.282742,5.000000
-5.000000,-95.000000,0.164368,171.529812,5.000000
-5.000000,-90.000000,0.164580,185.201370,5.000000
-5.000000,-85.000000,0.164466,194.839938,5.000000
-5.000000,-80.000000,0.164431,194.839938,5.000000
-5.000000,-75.000000,0.164207,194.839938,5.000000
-5.000000,-70.000000,0.165285,209.028032,5.000000
-5.000000,-65.000000,0.165068,205.543804,5.000000
-5.000000,-60.000000,0.165109,195.870834,5.000000
-5.000000,-55.000000,0.165154,195.747991,5.000000
-5.000000,-50.000000,0.165057,186.500174,5.000000
-5.000000,-45.000000,0.164567,159.417050,5.000000
-5.000000,-40.000000,0.164709,159.417050,5.000000
-5.000000,-35.000000,0.164565,141.926495,5.000000
-5.000000,-30.000000,0.164505,139.113469,5.000000
-5.000000,-25.000000,0.164147,128.766278,5.000000
-5.000000,-20.000000,0.164243,128.766278,5.000000
-5.000000,-15.000000,0.164217,128.766278,5.000000
-5.000000,-10.000000,0.164053,107.915639,5.000000
-5.000000,-5.000000,0.165520,98.703102,5.000000
-5.000000,0.000000,0.165754,83.940382,5.000000
-5.000000,5.000000,0.165039,87.317903,5.000000
-5.000000,10.000000,0.162411,90.026069,5.000000
-5.000000,15.000000,0.162431,90.026069,5.000000
-5.000000,20.000000,0.163253,90.026069,5.000000
-5.000000,25.000000,0.162897,91.041851,5.000000
-5.000000,30.000000,0.165074,76.978894,5.000000
-5.000000,35.000000,0.165043,81.855453,5.000000
-5.000000,40.000000,0.163407,81.855453,5.000000
-5.000000,45.000000,0.165635,86.222654,5.000000
-5.000000,50.000000,0.166030,86.222654,5.000000
-5.000000,55.000000,0.166086,102.651990,5.000000
-5.000000,60.000000,0.166326,122.523884,5.000000
-5.000000,65.000000,0.165761,161.652895,5.000000
-5.000000,70.000000,0.165375,155.423637,5.000000
-5.000000,75.000000,0.166495,164.599533,5.000000
-5.000000,80.000000,0.165611,184.776510,5.000000
-5.000000,85.000000,0.165582,181.997577,5.000000
-5.000000,90.000000,0.166130,181.997577,5.000000
-5.000000,95.000000,0.165531,177.979806,5.000000
-5.000000,100.000000,0.165516,177.979806,5.000000
-5.000000,105.000000,0.165312,183.929304,5.000000
-5.000000,110.000000,0.165410,189.884281,5.000000
-5.000000,115.000000,0.165498,189.884281,5.000000
-5.000000,120.000000,0.165529,182.521231,5.000000
-5.000000,125.000000,0.165249,184.753766,5.000000
-5.000000,130.000000,0.165510,180.657956,5.000000
-5.000000,135.000000,0.165646,178.604035,5.000000
-5.000000,140.000000,0.165545,178.604035,5.000000
-5.000000,145.000000,0.165434,162.560772,5.000000
-5.000000,150.000000,0.165711,168.527164,5.000000
-5.000000,155.000000,0.164420,147.888361,5.000000
-5.000000,160.000000,0.164497,147.888361,5.000000
-5.000000,165.000000,0.164354,143.272944,5.000000
-5.000000,170.000000,0.164877,151.388907,5.000000
-5.000000,175.000000,0.164882,151.388907,5.000000
0.000000,-180.000000,0.164461,147.128113,5.000000
0.000000,-175.000000,0.165182,147.128113,5.000000
0.000000,-170.000000,0.165235,131.122031,5.000000
0.000000,-165.000000,0.162134,116.943097,5.000000
0.000000,-160.000000,0.162016,116.943097,5.000000
0.000000,-155.000000,0.161782,113.770275,5.000000
0.000000,-150.000000,0.161358,113.770275,5.000000
0.000000,-145.000000,0.162914,113.770275,5.000000
0.000000,-140.000000,0.162985,113.770275,5.000000
0.000000,-135.000000,0.163382,103.448564,5.000000
0.000000,-130.000000,0.162278,103.448564,5.000000
0.000000,-125.000000,0.162456,108.946682,5.000000
0.000000,-120.000000,0.162057,108.946682,5.000000
0.000000,-115.000000,0.162510,116.271166,5.000000
0.000000,-110.000000,0.163273,128.312620,5.000000
0.000000,-105.000000,0.164094,154.228681,5.000000
0.000000,-100.000000,0.164651,165.918160,5.000000
0.000000,-95.000000,0.163909,159.853970,5.000000
0.000000,-90.000000,0.164312,171.529812,5.000000
0.000000,-85.000000,0.164428,185.201370,5.000000
0.000000,-80.000000,0.164949,185.201370,5.000000
0.000000,-75.000000,0.164495,194.839938,5.000000
0.000000,-70.000000,0.164158,192.010688,5.000000
0.000000,-65.000000,0.165100,202.714554,5.000000
0.000000,-60.000000,0.165067,189.839809,5.000000
0.000000,-55.000000,0.164978,190.112921,5.000000
0.000000,-50.000000,0.164883,183.613439,5.000000
0.000000,-45.000000,0.164643,171.782051,5.000000
0.000000,-40.000000,0.164470,159.417050,5.000000
0.000000,-35.000000,0.164626,159.417050,5.000000
0.000000,-30.000000,0.164743,159.417050,5.000000
0.000000,-25.000000,0.164791,154.315132,5.000000
0.000000,-20.000000,0.164084,128.766278,5.000000
0.000000,-15.000000,0.165750,107.340772,5.000000
0.000000,-10.000000,0.165938,98.703102,5.000000
0.000000,-5.000000,0.165810,83.940382,5.000000
0.000000,0.000000,0.165754,83.940382,5.000000
0.000000,5.000000,0.165760,83.940382,5.000000
0.000000,10.000000,0.164661,87.317903,5.000000
0.000000,15.000000,0.165062,87.317903,5.000000
0.000000,20.000000,0.163602,88.735104,5.000000
0.000000,25.000000,0.165477,87.786038,5.000000
0.000000,30.000000,0.165971,78.236924,5.000000
0.000000,35.000000,0.165876,78.236924,5.000000
0.000000,40.000000,0.165484,84.270341,5.000000
0.000000,45.000000,0.165880,86.125554,5.000000
0.000000,50.000000,0.166129,86.125554,5.000000
0.000000,55.000000,0.165830,102.651990,5.000000
0.000000,60.000000,0.166293,122.523884,5.000000
0.000000,65.000000,0.166257,153.800468,5.000000
0.000000,70.000000,0.166481,160.334979,5.000000
0.000000,75.000000,0.166320,174.518825,5.000000
0.000000,80.000000,0.166136,164.599533,5.000000
0.000000,85.000000,0.165586,184.776510,5.000000
0.000000,90.000000,0.165747,181.997577,5.000000
0.000000,95.000000,0.165348,181.855771,5.000000
0.000000,100.000000,0.165343,181.855771,5.000000
0.000000,105.000000,0.165927,198.254530,5.000000
0.000000,110.000000,0.165887,200.837679,5.000000
0.000000,115.000000,0.165891,206.950710,5.000000
0.000000,120.000000,0.165407,194.782786,5.000000
0.000000,125.000000,0.165625,196.642809,5.000000
0.000000,130.000000,0.165340,192.961985,5.000000
0.000000,135.000000,0.165469,182.675157,5.000000
0.000000,140.000000,0.165574,182.675157,5.000000
0.000000,145.000000,0.165642,188.237853,5.000000
0.000000,150.000000,0.165824,178.336514,5.000000
0.000000,155.000000,0.165054,168.527164,5.000000
0.000000,160.000000,0.164432,147.888361,5.000000
0.000000,165.000000,0.164781,153.467220,5.000000
0.000000,170.000000,0.164832,151.388907,5.000000
0.000000,175.000000,0.164862,151.388907,5.000000
5.000000,-180.000000,0.164367,147.128113,5.000000
5.000000,-175.000000,0.165548,147.128113,5.000000
5.000000,-170.000000,0.165133,131.122031,5.000000
5.000000,-165.000000,0.165320,131.122031,5.000000
5.000000,-160.000000,0.161997,116.943097,5.000000
5.000000,-155.000000,0.161763,113.770275,5.000000
5.000000,-150.000000,0.161338,113.770275,5.000000
5.000000,-145.000000,0.161601,113.770275,5.000000
5.000000,-140.000000,0.163237,103.448564,5.000000
5.000000,-135.000000,0.162813,94.199198,5.000000
5.000000,-130.000000,0.163435,110.212439,5.000000
5.000000,-125.000000,0.162613,107.431078,5.000000
5.000000,-120.000000,0.163846,114.755562,5.000000
5.000000,-115.000000,0.163862,119.583636,5.000000
5.000000,-110.000000,0.163860,119.583636,5.000000
5.000000,-105.000000,0.164318,139.948038,5.000000
5.000000,-100.000000,0.164720,150.415673,5.000000
5.000000,-95.000000,0.164345,165.918160,5.000000
5.000000,-90.000000,0.163910,159.853970,5.000000
5.000000,-85.000000,0.164362,156.406195,5.000000
5.000000,-80.000000,0.164589,171.661836,5.000000
5.000000,-75.000000,0.164428,185.201370,5.000000
5.000000,-70.000000,0.164224,180.637257,5.000000
5.000000,-65.000000,0.164577,165.849413,5.000000
5.000000,-60.000000,0.164814,169.268079,5.000000
5.000000,-55.000000,0.165040,182.223719,5.000000
5.000000,-50.000000,0.165100,183.613439,5.000000
5.000000,-45.000000,0.164887,183.613439,5.000000
5.000000,-40.000000,0.164389,159.417050,5.000000
5.000000,-35.000000,0.164489,159.417050,5.000000
5.000000,-30.000000,0.164645,159.417050,5.000000
5.000000,-25.000000,0.164471,154.315132,5.000000
5.000000,-20.000000,0.165573,107.340772,5.000000
5.000000,-15.000000,0.166017,98.703102,5.000000
5.000000,-10.000000,0.165878,83.940382,5.000000
5.000000,-5.000000,0.165832,83.940382,5.000000
5.000000,0.000000,0.165782,83.940382,5.000000
5.000000,5.000000,0.165811,83.940382,5.000000
5.000000,10.000000,0.165823,83.940382,5.000000
5.000000,15.000000,0.164105,85.531032,5.000000
5.000000,20.000000,0.166119,84.581965,5.000000
5.000000,25.000000,0.163640,85.552472,5.000000
5.000000,30.000000,0.163893,76.003357,5.000000
5.000000,35.000000,0.165472,80.253004,5.000000
5.000000,40.000000,0.165485,84.270341,5.000000
5.000000,45.000000,0.165879,86.125554,5.000000
5.000000,50.000000,0.166130,86.125554,5.000000
5.000000,55.000000,0.166178,86.125554,5.000000
5.000000,60.000000,0.166137,122.523884,5.000000
5.000000,65.000000,0.166196,153.800468,5.000000
5.000000,70.000000,0.166440,170.828791,5.000000
5.000000,75.000000,0.166320,174.518825,5.000000
5.000000,80.000000,0.166406,174.518825,5.000000
5.000000,85.000000,0.165876,182.665695,5.000000
5.000000,90.000000,0.165777,193.299295,5.000000
5.000000,95.000000,0.166222,190.520362,5.000000
5.000000,100.000000,0.165758,202.130495,5.000000
5.000000,105.000000,0.165740,202.130495,5.000000
5.000000,110.000000,0.165793,209.054034,5.000000
5.000000,115.000000,0.165784,207.184308,5.000000
5.000000,120.000000,0.165508,197.154088,5.000000
5.000000,125.000000,0.165442,184.651331,5.000000
5.000000,130.000000,0.165892,192.488899,5.000000
5.000000,135.000000,0.165480,192.488899,5.000000
5.000000,140.000000,0.165560,188.237853,5.000000
5.000000,145.000000,0.165478,178.336514,5.000000
5.000000,150.000000,0.165403,178.336514,5.000000
5.000000,155.000000,0.165438,178.336514,5.000000
5.000000,160.000000,0.165010,158.404088,5.000000
5.000000,165.000000,0.165374,153.788671,5.000000
5.000000,170.000000,0.164777,151.388907,5.000000
5.000000,175.000000,0.164345,147.128113,5.000000
10.000000,-180.000000,0.165435,147.128113,5.000000
10.000000,-175.000000,0.165458,147.128113,5.000000
10.000000,-170.000000,0.165117,131.122031,5.000000
10.000000,-165.000000,0.165219,131.122031,5.000000
10.000000,-160.000000,0.161964,116.943097,5.000000
10.000000,-155.000000,0.163688,120.519611,5.000000
10.000000,-150.000000,0.161916,104.520909,5.000000
10.000000,-145.000000,0.160865,85.459564,5.000000
10.000000,-140.000000,0.162197,80.847779,5.000000
10.000000,-135.000000,0.161998,80.847779,5.000000
10.000000,-130.000000,0.162585,97.386560,5.000000
10.000000,-125.000000,0.164574,92.882523,5.000000
10.000000,-120.000000,0.163057,89.948066,5.000000
10.000000,-115.000000,0.164947,110.098430,5.000000
10.000000,-110.000000,0.163847,119.583636,5.000000
10.000000,-105.000000,0.164204,134.559547,5.000000
10.000000,-100.000000,0.164279,143.580538,5.000000
10.000000,-95.000000,0.164411,146.249026,5.000000
10.000000,-90.000000,0.164386,151.105020,5.000000
10.000000,-85.000000,0.164526,149.241328,5.000000
10.000000,-80.000000,0.164356,143.177138,5.000000
10.000000,-75.000000,0.164316,139.196890,5.000000
10.000000,-70.000000,0.164342,138.854907,5.000000
10.000000,-65.000000,0.163907,146.059283,5.000000
10.000000,-60.000000,0.164260,156.005828,5.000000
10.000000,-55.000000,0.164690,169.438595,5.000000
10.000000,-50.000000,0.164726,169.782069,5.000000
10.000000,-45.000000,0.164837,170.828316,5.000000
10.000000,-40.000000,0.164638,171.248438,5.000000
10.000000,-35.000000,0.164378,159.417050,5.000000
10.000000,-30.000000,0.164506,159.417050,5.000000
10.000000,-25.000000,0.164010,119.948437,5.000000
10.000000,-20.000000,0.164610,100.136717,5.000000
10.000000,-15.000000,0.165567,84.335078,5.000000
10.000000,-10.000000,0.164615,85.342018,5.000000
10.000000,-5.000000,0.164537,85.342018,5.000000
10.000000,0.000000,0.164468,85.342018,5.000000
10.000000,5.000000,0.164468,85.342018,5.000000
10.000000,10.000000,0.164774,85.342018,5.000000
10.000000,15.000000,0.164930,84.605102,5.000000
10.000000,20.000000,0.164503,84.581965,5.000000
10.000000,25.000000,0.165067,66.355055,5.000000
10.000000,30.000000,0.164389,76.003357,5.000000
10.000000,35.000000,0.165252,80.253004,5.000000
10.000000,40.000000,0.165998,78.139824,5.000000
10.000000,45.000000,0.165483,84.270341,5.000000
10.000000,50.000000,0.166120,86.125554,5.000000
10.000000,55.000000,0.166148,86.125554,5.000000
10.000000,60.000000,0.165850,121.778323,5.000000
10.000000,65.000000,0.166354,141.650217,5.000000
10.000000,70.000000,0.165840,170.828791,5.000000
10.000000,75.000000,0.166317,174.518825,5.000000
10.000000,80.000000,0.166475,174.518825,5.000000
10.000000,85.000000,0.166579,174.518825,5.000000
10.000000,90.000000,0.165477,182.595488,5.000000
10.000000,95.000000,0.165432,189.475838,5.000000
10.000000,100.000000,0.165740,202.130495,5.000000
10.000000,105.000000,0.165577,209.054034,5.000000
10.000000,110.000000,0.165735,209.054034,5.000000
10.000000,115.000000,0.165553,187.931225,5.000000
10.000000,120.000000,0.165328,174.199823,5.000000
10.000000,125.000000,0.165317,165.398248,5.000000
10.000000,130.000000,0.165422,180.397111,5.000000
10.000000,135.000000,0.165427,188.787718,5.000000
10.000000,140.000000,0.165557,192.845464,5.000000
10.000000,145.000000,0.164320,173.188422,5.000000
10.000000,150.000000,0.164332,173.188422,5.000000
10.000000,155.000000,0.164772,173.188422,5.000000
10.000000,160.000000,0.164762,173.188422,5.000000
10.000000,165.000000,0.164209,153.255996,5.000000
10.000000,170.000000,0.164069,155.728715,5.000000
10.000000,175.000000,0.164238,147.128113,5.000000
15.000000,-180.000000,0.164977,147.128113,5.000000
15.000000,-175.000000,0.165034,147.128113,5.000000
15.000000,-170.000000,0.165438,147.128113,5.000000
15.000000,-165.000000,0.164820,131.122031,5.000000
15.000000,-160.000000,0.158445,104.620531,5.000000
15.000000,-155.000000,0.161657,91.169490,5.000000
15.000000,-150.000000,0.161957,91.169490,5.000000
15.000000,-145.000000,0.160769,72.033069,5.000000
15.000000,-140.000000,0.163039,80.847779,5.000000
15.000000,-135.000000,0.161791,80.847779,5.000000
15.000000,-130.000000,0.161891,89.842500,5.000000
15.000000,-125.000000,0.164123,89.948066,5.000000
15.000000,-120.000000,0.163027,89.948066,5.000000
15.000000,-115.000000,0.163565,110.098430,5.000000
15.000000,-110.000000,0.163825,119.583636,5.000000
15.000000,-105.000000,0.163961,119.583636,5.000000
15.000000,-100.000000,0.164186,143.580538,5.000000
15.000000,-95.000000,0.164564,146.249026,5.000000
15.000000,-90.000000,0.164530,151.105020,5.000000
15.000000,-85.000000,0.164688,149.241328,5.000000
15.000000,-80.000000,0.164302,142.917898,5.000000
15.000000,-75.000000,0.163871,137.683847,5.000000
15.000000,-70.000000,0.163887,138.854907,5.000000
15.000000,-65.000000,0.164554,153.175058,5.000000
15.000000,-60.000000,0.164222,156.005828,5.000000
15.000000,-55.000000,0.164327,156.005828,5.000000
15.000000,-50.000000,0.164628,169.438595,5.000000
15.000000,-45.000000,0.164578,169.782069,5.000000
15.000000,-40.000000,0.164638,170.828316,5.000000
15.000000,-35.000000,0.164803,164.720558,5.000000
15.000000,-30.000000,0.163973,122.372381,5.000000
15.000000,-25.000000,0.164193,119.948437,5.000000
15.000000,-20.000000,0.165249,85.373997,5.000000
15.000000,-15.000000,0.164549,85.373997,5.000000
15.000000,-10.000000,0.164582,85.342018,5.000000
15.000000,-5.000000,0.164504,85.342018,5.000000
15.000000,0.000000,0.164433,85.342018,5.000000
15.000000,5.000000,0.164848,85.342018,5.000000
15.000000,10.000000,0.165150,85.342018,5.000000
15.000000,15.000000,0.165206,84.605102,5.000000
15.000000,20.000000,0.163416,62.388859,5.000000
15.000000,25.000000,0.165254,66.355055,5.000000
15.000000,30.000000,0.164747,71.173789,5.000000
15.000000,35.000000,0.164317,71.173789,5.000000
15.000000,40.000000,0.165508,80.253004,5.000000
15.000000,45.000000,0.165459,84.270341,5.000000
15.000000,50.000000,0.166159,86.125554,5.000000
15.000000,55.000000,0.165301,87.379512,5.000000
15.000000,60.000000,0.165792,121.778323,5.000000
15.000000,65.000000,0.165800,132.987327,5.000000
15.000000,70.000000,0.165963,158.066724,5.000000
15.000000,75.000000,0.165692,170.828791,5.000000
15.000000,80.000000,0.166465,174.518825,5.000000
15.000000,85.000000,0.165583,173.181604,5.000000
15.000000,90.000000,0.166280,173.181604,5.000000
15.000000,95.000000,0.164665,166.421870,5.000000
15.000000,100.000000,0.164568,170.699975,5.000000
15.000000,105.000000,0.164781,170.699975,5.000000
15.000000,110.000000,0.164591,151.787628,5.000000
15.000000,115.000000,0.164413,151.251687,5.000000
15.000000,120.000000,0.164119,154.739711,5.000000
15.000000,125.000000,0.164209,154.739711,5.000000
15.000000,130.000000,0.165633,155.088252,5.000000
15.000000,135.000000,0.163673,160.452489,5.000000
15.000000,140.000000,0.165159,162.890065,5.000000
15.000000,145.000000,0.165225,173.188422,5.000000
15.000000,150.000000,0.164763,173.188422,5.000000
15.000000,155.000000,0.165231,173.188422,5.000000
15.000000,160.000000,0.165222,173.188422,5.000000
15.000000,165.000000,0.165214,173.188422,5.000000
15.000000,170.000000,0.164941,158.128479,5.000000
15.000000,175.000000,0.163764,146.595439,5.000000
20.000000,-180.000000,0.164511,146.595439,5.000000
20.000000,-175.000000,0.158651,128.056210,5.000000
20.000000,-170.000000,0.160993,128.056210,5.000000
20.000000,-165.000000,0.162756,112.050127,5.000000
20.000000,-160.000000,0.161015,88.096289,5.000000
20.000000,-155.000000,0.160802,72.033069,5.000000
20.000000,-150.000000,0.160681,72.033069,5.000000
20.000000,-145.000000,0.161287,72.033069,5.000000
20.000000,-140.000000,0.162275,73.228642,5.000000
20.000000,-135.000000,0.161261,73.228642,5.000000
20.000000,-130.000000,0.163091,85.338463,5.000000
20.000000,-125.000000,0.162114,85.338463,5.000000
20.000000,-120.000000,0.163080,89.948066,5.000000
20.000000,-115.000000,0.162990,89.948066,5.000000
20.000000,-110.000000,0.164181,96.352413,5.000000
20.000000,-105.000000,0.163799,119.583636,5.000000
20.000000,-100.000000,0.163905,130.924910,5.000000
20.000000,-95.000000,0.164203,133.971644,5.000000
20.000000,-90.000000,0.164196,143.334947,5.000000
20.000000,-85.000000,0.164482,141.471254,5.000000
20.000000,-80.000000,0.164274,133.515776,5.000000
20.000000,-75.000000,0.163974,129.913773,5.000000
20.000000,-70.000000,0.163981,129.913773,5.000000
20.000000,-65.000000,0.162896,138.219996,5.000000
20.000000,-60.000000,0.163723,138.219996,5.000000
20.000000,-55.000000,0.163199,141.050765,5.000000
20.000000,-50.000000,0.163653,141.050765,5.000000
20.000000,-45.000000,0.162950,154.483533,5.000000
20.000000,-40.000000,0.164957,170.163649,5.000000
20.000000,-35.000000,0.164363,150.391237,5.000000
20.000000,-30.000000,0.162927,96.849337,5.000000
20.000000,-25.000000,0.162962,85.438509,5.000000
20.000000,-20.000000,0.162336,85.438509,5.000000
20.000000,-15.000000,0.163834,85.373997,5.000000
20.000000,-10.000000,0.164370,62.611805,5.000000
20.000000,-5.000000,0.164158,85.342018,5.000000
20.000000,0.000000,0.164125,85.342018,5.000000
20.000000,5.000000,0.163480,65.622386,5.000000
20.000000,10.000000,0.164649,65.622386,5.000000
20.000000,15.000000,0.161977,67.341503,5.000000
20.000000,20.000000,0.162243,62.517327,5.000000
20.000000,25.000000,0.162219,61.473030,5.000000
20.000000,30.000000,0.162877,69.249408,5.000000
20.000000,35.000000,0.164278,71.173789,5.000000
20.000000,40.000000,0.165433,73.310255,5.000000
20.000000,45.000000,0.165476,84.270341,5.000000
20.000000,50.000000,0.165708,89.928506,5.000000
20.000000,55.000000,0.165811,89.928506,5.000000
20.000000,60.000000,0.165493,84.351898,5.000000
20.000000,65.000000,0.166132,132.987327,5.000000
20.000000,70.000000,0.165895,159.321425,5.000000
20.000000,75.000000,0.165785,159.321425,5.000000
20.000000,80.000000,0.165828,167.731046,5.000000
20.000000,85.000000,0.165488,166.393825,5.000000
20.000000,90.000000,0.165798,166.393825,5.000000
20.000000,95.000000,0.164486,148.321785,5.000000
20.000000,100.000000,0.163821,139.103069,5.000000
20.000000,105.000000,0.163485,138.937404,5.000000
20.000000,110.000000,0.163503,138.937404,5.000000
20.000000,115.000000,0.162748,153.612083,5.000000
20.000000,120.000000,0.163131,154.696312,5.000000
20.000000,125.000000,0.164128,154.426460,5.000000
20.000000,130.000000,0.163740,154.426460,5.000000
20.000000,135.000000,0.163168,160.139239,5.000000
20.000000,140.000000,0.164922,158.255363,5.000000
20.000000,145.000000,0.164217,162.716805,5.000000
20.000000,150.000000,0.164247,162.716805,5.000000
20.000000,155.000000,0.165210,173.188422,5.000000
20.000000,160.000000,0.158459,140.230634,5.000000
20.000000,165.000000,0.158444,140.230634,5.000000
20.000000,170.000000,0.158431,140.230634,5.000000
20.000000,175.000000,0.158368,126.160491,5.000000
25.000000,-180.000000,0.158132,109.712222,5.000000
25.000000,-175.000000,0.154914,83.614417,5.000000
25.000000,-170.000000,0.155077,83.614417,5.000000
25.000000,-165.000000,0.157777,59.379937,5.000000
25.000000,-160.000000,0.160147,61.941347,5.000000
25.000000,-155.000000,0.159439,61.941347,5.000000
25.000000,-150.000000,0.158965,64.646052,5.000000
